"product_code";"active";"name";"price";"vat";"unit";"category";"producer";"description";"stock";"availability";"delivery";"barcode";"images 1";"images 2";"images 3";"images 4";"images 5";"weight";"producer_code";"vendor_url"
"8292";"1";"Deska do balansowania 360 z filcem, Mouse, Wobbel";"592.68";"23";"szt.";"WOBBEL 360";"WOBBEL";"<p>Wobbel marka, której produkty pozwolą Twojemu dziecku na świetną prorozwojową zabawę w domowym zaciszu. Świetnie zaprojektowane, dokładnie wykonane deski do balansowania stworzą w waszym domu mini plac zabaw idealny do walki z nudą, zdobywania nowych umiejętności i ćwiczenia tych już nabytych. To idealna zabawka zachęcająca do aktywności fizycznej całą rodzinę. Mogą korzystać z niej dzieci w każdym wieku a także nastolatkowie i dorośli.</p> <p>Balansowanie i bujanie na deskach Wobbel to wiele korzyści dla rozwoju psychoruchowego. Wspiera motorykę, usprawnia koordynację i koncentrację, pozytywnie wpływa na rozwój układu przedsionkowego, uczy cierpliwości i zachęca do wytrwałości, wpływa na tworzenie nowych połączeń pomiędzy neuronami. Koi emocje, wycisza, daje poczucie bezpieczeństwa. Deski Wobbel to także wyzwanie dla dziecięcej kreatywności. Mogą bowiem pełnić najróżniejsze role. Oprócz zabawki do balansowania mogą stać się kołyską dla lalek, wygodnym siedziskiem, podestem, torem dla autek, stolikiem… Są designerskim elementem wyposażenia nowoczesnego wnętrza i doskonałym narzędziem do walki z nudą i lenistwem.</p> <p><strong>Wobbel 360® </strong>to bujanie „na okrągło”, prawdziwy zawrót głowy: <strong>  </strong></p> <ul> <li>dla dzieci bez ograniczeń wieku, maluchy oczywiście pod czujnym okiem dorosłego;</li> <li>udźwignie nawet 200 kg ciężar;</li> <li>jest doskonale wyważona;</li> <li>wykończona od spodu filcem, który chroni i deskę i podłogę pod nią a także wygłusza;</li> <li>filcowe wykończenie nie jest zalecane do miękkich podłóg, dywanów, wykładzin (deska nie będzie się kręcić);</li> <li>maksymalna stabilność;</li> <li>nieograniczone możliwości przyjemnej i rozwijającej zabawy.</li>><p><strong>Parametry techniczne:</strong></p><ul><li>Wiek: 0+</li><li>Materiał: drewno; przezroczysty lakier przyjazny dzieciom; filc;</li><li>Wymiary: 70 cm średnicy</li><li>Maksymalne dopuszczalne obciążenie: do 200 kg</li></ul><p><strong>OSTRZEŻENIA</strong>:</p><ul><li>Produkt do użytku pod nadzorem osoby dorosłej.</li><li>Deski należy używać na płaskiej i poziomej powierzchni. Używanie na pochyłej i/lub nierównej powierzchni może spowodować przewrócenie się deski Wobbel i spowodowanie obrażeń.</li><li>Nigdy nie należy wchodzić na deskę w skarpetkach lub obuwiu o gładkiej/śliskiej podeszwie. Bose stopy lub buty, które nie są śliskie, zapobiegają wypadkom.</li><li>Dziecko musi chodzić środkiem deski Wobbel.</li><li>Dzieci do 6 roku życia wymagają asekuracji (ręką).</li><li>Uwaga na palce! Należy nauczyć dzieci aby zawsze trzymały palce z dala od krawędzi. Istnieje ryzyko uwięzienia palców i dłoni, jeśli dostaną się pod Wobbel, co może spowodować obrażenia.</li><li>Wokół deski podczas zabawy muszą być co najmniej 2 metry wolnej przestrzeni (nie może być innych dzieci).</li><li>Podczas zabawy dziecko nie może mieć niczego w buzi.</li><li>Wobbel nie jest łóżeczkiem. Nie można pozwalać dziecku na spanie na desce Wobbel.</li><li>Zakazane jest skakanie na desce Wobbel.</li></ul><p><strong>PORADY DOTYCZĄCE KORZYSTANIA Z DESEK WOBBEL</strong>:</p><ul><li>Deski Wobbel są przeznaczone do użytku w pomieszczeniach.</li><li>Można je używać na zewnątrz, ale nie mogą być narażone na kontakt z wodą i wilgocią.</li><li>Filc wełniany może się mechacić. Nie ma to wpływu na użytkowanie deski</li><li>Jeśli deska Wobbel nie jest niczym podbita, zalecamy używanie jej na macie, dywanie lub wykładzinie. Ochroni to podłogę, a także stłumi dźwięk. Zwiększy także bezpieczeństwo zabawy. W przypadku delikatnych podłóg, które nie są odporne na zarysowania, zawsze zalecamy używanie maty, dywanu lub wykładziny nawet gdy deska Wobbel posiada filc.</li><li>Wobbel może zostać uszkodzony poprzez użytkowanie na twardych lub nierównych podłogach. Zwróć szczególną uwagę na podłogi z płytek.</li><li>Przesuwanie lub przeciąganie deski Wobbel po podłodze stroną wklęsłą do góry, może spowodować uszkodzenie krawędzi.</li><li>Nie przechowuj deski Wobbel w pobliżu źródła ciepła, takiego jak centralne ogrzewanie i nie przechowuj go w wilgotnym otoczeniu, (np. łazienka, nieogrzewana szopa, garaż).</li><li>Użytkownikom, którzy są lub byli pod opieką fizjoterapeuty zaleca się skonsultowanie z nim właściwego sposobu użycia deski Wobbel.</li></ul><p>Wobbel to deska do balansowania. Inne zastosowania nie zostały przetestowane i certyfikowane, więc firma Wobbel B.V. nie może zagwarantować, że są bezpieczne.</p><p>Deska Wobbel jest zabawką mobilną i, jak zawsze w przypadku tego rodzaju zabawek, podczas korzystania z niego wymagany jest nadzór rodziców lub dorosłych.</p><p><strong>CZYSZCZENIE I KONSERWACJA</strong>:</p><ul><li>Zaleca się czyszczenie Wobbel wilgotną szmatką, w razie potrzeby w połączeniu z łagodnym detergentem. Ważne jest, aby po czyszczeniu wytrzeć go do sucha.</li><li>Nie mocz filcu, ponieważ może to spowodować oderwanie kleju. Nie szczotkuj zbyt mocno filcu, ponieważ może to go uszkodzić.</li></ul><p><strong>SPECYFIKACJA:</strong></p><p>Wobbel jest wykonany z ekologicznie pozyskanego drewna bukowego (FSC), które jest prasowane i wykończone lakierami i bejcami na bazie wody.</p><p>Wobbel posiada certyfikat CE zgodnie z DYREKTYWĄ 2009/48 / WE PARLAMENTU EUROPEJSKIEGO I RADY z dnia 18 czerwca 2009 r. W sprawie bezpieczeństwa zabawek.</p><p>Jest również testowany i certyfikowany zgodnie z normami ASTM F963-16 i AS / NZS 8124-1: 2016 | AS / NZS 8124-2: 2016 | AS / NZS 8124-3: 2012 + A1: 2016.</p><p>Został również dobrowolnie przetestowany aż do momentu zerwania. Testy te gwarantują bezpieczny limit wagi 200 kilogramów, (100 kilogramów dla Wobbel Starter).</p><p>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</p>";"2";"auto";"3 dni";"7434009365335";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/9/8292_6.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/9/8292_8.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/9/8292_5.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/9/8292_7.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/9/8292_1.jpg";"";"";""
"13672";"1";"Drewniana Kaczuszka do ciągnięcia i układania, HEVEA";"153.66";"23";"szt.";"ZABAWKI";"HEVEA";"<p><strong>Kaczuszka Kawan Rubberwood</strong>:</p> <ul> <li>wykonane z drewna pozyskanego z drzew kauczukowych, z których nie można już pozyskać kauczuku;</li> <li>wolna od ftalanów, PCV i BPA,</li> <li>malowana<span> </span>farbami bez sztucznych barwników,</li> <li>zabawka do ciągania;</li> <li>zabawka do układania;</li> <li>wspomaga rozwój zdolności motorycznych, precyzji ruchów, koordynacji oko-ręka;</li> <li>zachęca do chodzenia;</li> <li>łatwo ją<span> </span>wyczyścić;</li> <li>zapakowana jest w eleganckie ekologiczne pudełko;</li> <li>wymiary 15 x 13,5 x 15 cm</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"12";"auto";"3 dni";"5710087561206";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/7/13672_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/7/13672_1.jpg";"";"";"";"";"";""
"13673";"1";"Drewniana układanka, Niebieska, HEVEA";"104.88";"23";"szt.";"ZABAWKI";"HEVEA";"<p><strong>Układanka HEVEA Kaczuszki</strong>:</p> <ul> <li>zabawka z drewna pozyskanego z drzew kauczukowych, z których nie można już pozyskać kauczuku;</li> <li>wolna od ftalanów, PCV i BPA,</li> <li>malowana farbami bez sztucznych barwników,</li> <li>zabawka do układania – kaczuszki układane są jedna w drugiej;</li> <li>wspomaga rozwój zdolności motorycznych, precyzji ruchów, koordynacji oko-ręka;</li> <li>jest piękną dekoracją;</li> <li>łatwo ja wyczyścić;</li> <li>idealna na prezent – zapakowana w gustowne ekologiczne pudełko;</li> <li>wymiary: 17,5 x 3,5 x 20 cm</li> </ul> <p>Wyprodukowana na Sri Lance</p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"48";"auto";"3 dni";"5710087561008";"https://www.babyandtravel.pl/data/gfx/pictures/large/3/7/13673_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/3/7/13673_1.jpg";"";"";"";"";"";""
"13674";"1";"Drewniana układanka, Różowa, HEVEA";"104.88";"23";"szt.";"ZABAWKI";"HEVEA";"<p><strong>Układanka HEVEA Kaczuszki</strong>:</p> <ul> <li>zabawka z drewna pozyskanego z drzew kauczukowych, z których nie można już pozyskać kauczuku;</li> <li>wolna od ftalanów, PCV i BPA,</li> <li>malowana farbami bez sztucznych barwników,</li> <li>zabawka do układania – kaczuszki układane są jedna w drugiej;</li> <li>wspomaga rozwój zdolności motorycznych, precyzji ruchów, koordynacji oko-ręka;</li> <li>jest piękną dekoracją;</li> <li>łatwo ja wyczyścić;</li> <li>idealna na prezent – zapakowana w gustowne ekologiczne pudełko;</li> <li>wymiary: 17,5 x 3,5 x 20 cm</li> </ul> <p>Wyprodukowana na Sri Lance</p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"49";"auto";"3 dni";"5710087561183";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/7/13674_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/7/13674_1.jpg";"";"";"";"";"";""
"13675";"1";"Piłka kauczukowa, Ażurowa, HEVEA";"64.23";"23";"szt.";"ZABAWKI";"HEVEA";"<p><strong>Piłka Hevea Star</strong>:</p> <ul> <li>wykonana z bezpiecznego dla dzieci, całkowicie biodegradowalnego naturalnego kauczuku;</li> <li>lekka;</li> <li>miękka;</li> <li>odbijająca się;</li> <li>ma otwory ułatwiające jej chwytanie;</li> <li>zapewnia świetną zabawę nie tylko niemowlętom;</li> <li>pomaga rozwijać zdolności motoryczne.</li> </ul> <p>Rozmiar produktu:</p> <ul> <li>średnica 10,5 cm</li> </ul> <p>Materiał:</p> <ul> <li>kauczuk naturalny</li> <li>bez plastiku,</li> <li>bez BPA, ftalanów i PCW,</li> <li>norma bezpieczeństwa EN 71 Incl. Niemiecki PaH + US i CAN: CPSIA / ASTM / CHPA / CCPSA</li> <li>“odlewana” w całości co gwarantuje wyjątkową higieniczność produktu,</li> <li>myć ręcznie.</li> </ul> <p>Kraj pochodzenia Malezja</p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"52";"auto";"3 dni";"5710087080325";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/7/13675_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/7/13675_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/7/13675_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/7/13675_2.jpg";"";"";"";""
"13677";"1";"Pojemnik śniadaniowy, Flamingo Bay, Rex London";"20.33";"23";"szt.";"DO JEDZENIA I PICIA";"REX LONDON";"<p>Pojemnik śniadaniowy Flamingo Bay od Rex London. </p> <p>Użytkowanie:</p> <ul> <li>może być myte w zmywarce;</li> <li>Wieczko ze wzorem wyłącznie mycie ręczne;</li> <li>NIE można używać w kuchenkach mikrofalowych</li> </ul> <p>Materiał:</p> <ul> <li>Tworzywo sztuczne bez BPA</li> </ul> <p>Wymiary:</p> <ul> <li>15 x 13.5 x 7</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"33";"auto";"3 dni";"5027455412627";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/7/13677_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/7/13677_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/7/13677_3.jpg";"";"";"";"";""
"13679";"1";"Gra zręcznościowa, Pastelowe zwierzaki, Rex London";"7.32";"23";"szt.";"GRY I ZABAWKI";"REX LONDON";"<p><strong>PRODUKT WYSYŁANY LOSOWO.</strong></p> <p><strong>Produkt sprzedawany z display'em przy zatowarowaniu na 24 sztuki. Dodając produkt do koszyka należy dodać 24 sztuki (lub wielokrotność). Cena, która się wyświetla dotyczy pojedynczej sztuki.</strong></p> <p>Prosta, klasyczna gra zręcznościowa, w której należy umieścić kulki w dziurkach poruszając pudełkiem. Niewielki rozmiar zabawki pozwala schować ją nawet do kieszeni i zabrać w podróż lub na spacer.</p> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek dziecka 3+</li> <li>wymiary: średnica 5 cm; wysokość 1 cm, waga 15 g;</li> <li>materiały: plastik, metal;</li> <li>opakowanie zbiorcze 24 szt. </li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"225";"auto";"3 dni";"5027455425245";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/7/13679_4.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/7/13679_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/7/13679_5.jpg";"";"";"";"";""
"13680";"1";"Gra Pinball, Space, Rex London";"15.45";"23";"szt.";"GRY I ZABAWKI";"REX LONDON";"<p>Prosta gra zręcznościowa, którą można zabrać ze sobą w podróż.</p> <p><br />Atrakcyjny dla dziecka wzór i kolorowe pudełko sprawiają, że jest to zestaw, który sprawdzi się jako prezent.</p> <p><br />Materiał:<br />• karton,<br />• plastik</p> <p><br />Wymiary:<br />• długość - 21,5 cm<br />• wysokość -1,5 cm<br />• szerokość - 13,5 c</p> <p><br />OSTRZEŻENIE!</p> <p>Ryzyko udławienia: małe części<br />Nie dla dzieci poniżej 3 lat</p> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"175";"auto";"3 dni";"5027455425849";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/8/13680_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/8/13680_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/8/13680_3.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/8/13680_4.jpg";"";"";"";""
"13710";"0";"Uchwyt na świeczkę, aluminiowy, Grimm's";"8.05";"23";"szt.";"ŚWIECZKI";"GRIMMS";"<p>Uchwyt na świeczki Grimm's to uzupełnienie do drewnianych wieńców, urodzinowych pierścieni i innych dekoracji stołu. Konieczny do właściwego i bezpiecznego umocowania świeczek.</p> <p><strong>Parametry techniczne:</strong></p> <ul> <li>rekomendowany wiek 14+;</li> <li>aluminiowy uchwyt do świeczek;</li> <li>1 sztuka w zestawie;</li> <li>pasuje do wszystkich wieńców i pierścieni Grimm's;</li> <li>umożliwia bezpieczne mocowanie świeczek;</li> <li>materiał -<span> </span>aluminium.</li> <li>wymiary -<span> </span>średnica wewnętrzna 1,4 cm; średnica zewnętrzna 2 cm.</li> <li>OSTRZEŻENIE! Produkt nie jest zabawką!</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"4048565048019";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/1/13710_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/1/13710_1.jpg";"";"";"";"";"";""
"13901";"1";"Zestaw wąskie Autka na kółkach, 5 szt., pastelowe, 1+, Grimm's";"186.18";"23";"szt.";"JEŻDŻĄCE";"GRIMMS";"<p>Drewniane Auta Grimm's w wersji slim idealnie pasujące do małych dłoni. Pięć różnych modeli w pięciu kolorach. Świetnie sprawdzą się w połączeniu z innymi zabawkami np. łukami, domkami i figurkami Grimm's. </p> <p>Zestaw zawiera:</p> <ul> <li>samochód sportowy,</li> <li>pickup'a,</li> <li>van'a,</li> <li>autobus,</li> <li>limuzynę</li> </ul> <p><span><span>5 Drewnianych autek Grimm's</span></span><span><span>:</span></span></p> <ul> <li>wykonano z drewna lipowego wykończonego nietoksyczną bejcą na bazie wody;</li> <li>długość 1 autka: 12 cm</li> <li>mają certyfikowana zgodnie z normą FSC;</li> <li>mają Pieczęć ""Made-by-Nature<span> </span><span>Każdy widoczny na zabawce słój, sęk, odbarwienie to znak jakości, atut nie wada</span>.</li> </ul> <p><span><span>Drewniane zabawki<span> </span></span></span><span><span>Grimm's, które powstają </span></span><span><span>od 1978 to prostota, piękno i uniwersalność oraz najwyższa jakość. Projektanci czerpiąc inspirację z pedagogiki Montessori i<span> </span></span></span><span><span>steinerowskiej</span></span><span><span><span> </span>kształtują drewno tak by nie straciło nic ze swej wyjątkowej istoty stając się jednocześnie zabawką, która pozwoli rozwijać się dziecięcej wyobraźni i kreatywności. Zabawką, która niczego nie narzuca zostawiając dziecku przestrzeń do poznawania świata we własnym tempie, zgodnie z własnymi zdolnościami i zainteresowaniami.</span></span></p> <p><span><span>Zabawki<span> </span></span></span><span><span>Grimm's</span></span><span><span><span> </span>to uczta dla zmysłów. Drewno potraktowane z sercem podczas obróbki pięknie pachnie, oryginalnie brzmi, cieszy oczy kształtem i barwą a nawet przyjemnie smakuje (choć oczywiście jadalne nie jest). I to co najważniejsze - zabawki<span> </span></span></span><span><span>Grimm's</span></span><span><span><span> </span>są wręcz aksamitne w dotyku. Zabawa nimi a nawet samo ich trzymanie to prawdziwa przyjemność. Palce same zaczynają błądzić po ich powierzchni odkrywając wyjątkową strukturę.</span></span></p> <p><span><span>Zabawki są regularnie sprawdzane pod względem jakości i bezpieczeństwa. Wszystkie produkty, a także użyte barwniki i oleje są zgodne z europejską normą bezpieczeństwa zabawek (EN 71) i standardami amerykańskimi. Także tkaniny lalek mają certyfikat<span> </span></span></span><span><span>Oeko</span></span><span><span>-Tex.</span></span></p> <p><span><span>Wysokiej jakości drewno pozyskiwane jest w 100% z europejskich lasów zarządzanych w sposób zrównoważony, dzięki temu produkty są<span> </span>certyfikowane zgodnie z normą<span> </span></span></span><strong><span><span>FSC</span></span></strong><span><span><span> </span>(</span></span><span><span>Forest</span></span><span><span><span> </span></span></span><span><span>Stewardship</span></span><span><span><span> </span></span></span><span><span>Council</span></span><span><span>). Pieczęć ""</span></span><strong><span><span>Made</span></span></strong><strong><span><span>-by-Nature</span></span></strong><span><span>”. Regularna kontrola jakości i bezpieczeństwa.</span></span></p> <p><span><span>Zgodne z europejską normą bezpieczeństwa zabawek (EN 71) i standardami amerykańskimi.</span></span></p> <p><span><span>Użyte tkaniny posiadają pieczęć<span> </span></span></span><span><span>Oeko</span></span><span><span>-Tex.</span></span></p> <p><span><span>Drewniane zabawki w razie konieczności można delikatnie czyścić wilgotną szmatką</span></span><span><span>. Nie można ich moczyć. Zabawki należy<span> </span></span></span><span><span>trzymać</span></span><span><span><span> </span>z daleka od<span> </span></span></span><span><span>źródeł</span></span><span><span><span> </span>ciepła. Nie można kłaść ich na grzejnikach<span> </span></span></span><span><span>itp..</span></span><span><span><span> </span></span></span><span><span>Nie</span></span><span><span><span> </span>wolno czyść ich<span> </span></span></span><span><span>środkami dezynfekującymi, gorącą wodą<span> </span></span></span><span><span>itp..</span></span></p> <p><span><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></span></p>";"15";"auto";"3 dni";"4048565092104";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/13901_6.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/13901_11.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/13901_10.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/13901_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/0/13901_14.jpg";"";"";""
"13902";"0";"Mały Kabriolet na kółkach, zielony, 1+, Grimm's";"16.26";"23";"szt.";"JEŻDŻĄCE";"GRIMMS";"<p>Drewniane autko Grimm's wraz z kierowcą.</p> <p>Zestaw zawiera:</p> <ul> <li>zielony drewniany kabriolet,</li> <li>drewniany ""ludzik"" kierowca.</li> </ul> <p><span><span>Zabawki Grimm's</span></span><span><span>:</span></span></p> <ul> <li>wykonano z drewna lipowego wykończonego nietoksyczną bejcą na bazie wody;</li> <li>długość 1 autka: 10,5 cm</li> <li>mają certyfikowana zgodnie z normą FSC;</li> <li>mają Pieczęć ""Made-by-Nature<span> </span><span>Każdy widoczny na zabawce słój, sęk, odbarwienie to znak jakości, atut nie wada</span>.</li> </ul> <p><span><span>Drewniane zabawki<span> </span></span></span><span><span>Grimm's, które powstają </span></span><span><span>od 1978 to prostota, piękno i uniwersalność oraz najwyższa jakość. Projektanci czerpiąc inspirację z pedagogiki Montessori i<span> </span></span></span><span><span>steinerowskiej</span></span><span><span><span> </span>kształtują drewno tak by nie straciło nic ze swej wyjątkowej istoty stając się jednocześnie zabawką, która pozwoli rozwijać się dziecięcej wyobraźni i kreatywności. Zabawką, która niczego nie narzuca zostawiając dziecku przestrzeń do poznawania świata we własnym tempie, zgodnie z własnymi zdolnościami i zainteresowaniami.</span></span></p> <p><span><span>Zabawki<span> </span></span></span><span><span>Grimm's</span></span><span><span><span> </span>to uczta dla zmysłów. Drewno potraktowane z sercem podczas obróbki pięknie pachnie, oryginalnie brzmi, cieszy oczy kształtem i barwą a nawet przyjemnie smakuje (choć oczywiście jadalne nie jest). I to co najważniejsze - zabawki<span> </span></span></span><span><span>Grimm's</span></span><span><span><span> </span>są wręcz aksamitne w dotyku. Zabawa nimi a nawet samo ich trzymanie to prawdziwa przyjemność. Palce same zaczynają błądzić po ich powierzchni odkrywając wyjątkową strukturę.</span></span></p> <p><span><span>Zabawki są regularnie sprawdzane pod względem jakości i bezpieczeństwa. Wszystkie produkty, a także użyte barwniki i oleje są zgodne z europejską normą bezpieczeństwa zabawek (EN 71) i standardami amerykańskimi. Także tkaniny lalek mają certyfikat<span> </span></span></span><span><span>Oeko</span></span><span><span>-Tex.</span></span></p> <p><span><span>Wysokiej jakości drewno pozyskiwane jest w 100% z europejskich lasów zarządzanych w sposób zrównoważony, dzięki temu produkty są<span> </span>certyfikowane zgodnie z normą<span> </span></span></span><strong><span><span>FSC</span></span></strong><span><span><span> </span>(</span></span><span><span>Forest</span></span><span><span><span> </span></span></span><span><span>Stewardship</span></span><span><span><span> </span></span></span><span><span>Council</span></span><span><span>). Pieczęć ""</span></span><strong><span><span>Made</span></span></strong><strong><span><span>-by-Nature</span></span></strong><span><span>”. Regularna kontrola jakości i bezpieczeństwa.</span></span></p> <p><span><span>Zgodne z europejską normą bezpieczeństwa zabawek (EN 71) i standardami amerykańskimi.</span></span></p> <p><span><span>Użyte tkaniny posiadają pieczęć<span> </span></span></span><span><span>Oeko</span></span><span><span>-Tex.</span></span></p> <p><span><span>Drewniane zabawki w razie konieczności można delikatnie czyścić wilgotną szmatką</span></span><span><span>. Nie można ich moczyć. Zabawki należy<span> </span></span></span><span><span>trzymać</span></span><span><span><span> </span>z daleka od<span> </span></span></span><span><span>źródeł</span></span><span><span><span> </span>ciepła. Nie można kłaść ich na grzejnikach<span> </span></span></span><span><span>itp..</span></span><span><span><span> </span></span></span><span><span>Nie</span></span><span><span><span> </span>wolno czyść ich<span> </span></span></span><span><span>środkami dezynfekującymi, gorącą wodą<span> </span></span></span><span><span>itp..</span></span></p> <p><span><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></span></p>";"0";"auto";"3 dni";"5908216298080";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/13902_2.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/13902_1.jpg";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/0/13902_3.jpg";"";"";"";"";""
